instance_name	LB	OPT	best_overall	best_IC	best_BC	best_MB-Pairing	best_MB-WFD
class4_500_3_5	182	-1	196	197	196	196	197
class4_500_3_6	179	-1	189	189	189	189	191
class4_500_3_7	184	-1	196	196	196	196	197
class4_500_3_8	179	-1	188	189	188	190	190
class4_500_3_9	178	-1	191	194	191	191	195
class4_20_5_0	7	8	8	8	8	9	9
class4_20_5_1	10	10	10	10	10	11	11
class4_20_5_2	8	10	10	10	10	10	10
class4_20_5_3	8	9	9	9	9	9	9
class4_20_5_4	8	10	10	10	10	10	10
class4_20_5_5	8	9	9	9	9	9	9
class4_20_5_6	11	11	11	11	11	12	11
class4_20_5_7	8	10	10	10	10	10	10
class4_20_5_8	10	11	11	11	11	11	11
class4_20_5_9	9	10	10	10	11	11	11
class4_40_5_0	15	19	19	19	19	19	19
class4_40_5_1	14	15	16	16	16	16	17
class4_40_5_2	16	19	19	19	20	20	20
class4_40_5_3	15	19	20	20	20	20	20
class4_40_5_4	14	15	17	17	17	17	17
class4_40_5_5	16	18	18	18	18	18	19
class4_40_5_6	17	20	20	20	20	20	21
class4_40_5_7	17	18	19	19	19	19	19
class4_40_5_8	17	19	20	20	20	20	20
class4_40_5_9	16	17	18	18	18	19	18
class4_60_5_0	24	27	28	28	28	29	29
class4_60_5_1	24	26	28	28	28	28	28
class4_60_5_2	25	28	29	29	29	29	29
class4_60_5_3	25	26	27	27	27	27	27
class4_60_5_4	22	24	26	27	26	27	27
class4_60_5_5	22	24	26	26	26	26	26
class4_60_5_6	23	25	26	26	26	26	26
class4_60_5_7	24	26	27	27	28	28	28
class4_60_5_8	24	27	28	28	28	28	28
class4_60_5_9	22	26	28	28	28	28	28
class4_120_5_0	47	50	53	53	53	54	54
class4_120_5_1	47	50	53	53	53	53	53
class4_120_5_2	45	48	51	52	52	51	52
class4_120_5_3	45	48	51	52	51	52	52
class4_120_5_4	44	51	54	55	54	54	55
class4_120_5_5	43	46	50	51	50	50	51
class4_120_5_6	44	48	52	52	52	52	52
class4_120_5_7	42	46	50	51	50	51	51
class4_120_5_8	44	49	53	54	53	53	55
class4_120_5_9	45	49	53	53	53	53	54
class4_250_5_0	92	98	105	107	105	105	108
class4_250_5_1	90	97	104	106	104	105	106
class4_250_5_2	89	96	103	105	103	104	107
class4_250_5_3	90	99	106	108	106	106	108
class4_250_5_4	93	100	106	108	106	106	109
class4_250_5_5	97	105	111	112	111	112	112
class4_250_5_6	90	95	103	106	103	103	106
class4_250_5_7	90	95	103	105	103	104	106
class4_250_5_8	93	103	109	110	109	109	110
class4_250_5_9	90	97	105	106	105	105	106
class4_500_5_0	176	-1	201	205	201	201	207
class4_500_5_1	185	-1	216	220	216	217	222
class4_500_5_2	185	-1	213	216	213	213	217
class4_500_5_3	179	-1	205	210	205	206	211
class4_500_5_4	184	-1	208	210	208	209	212
class4_500_5_5	180	-1	206	210	206	206	211
class4_500_5_6	179	-1	205	209	205	205	209
class4_500_5_7	184	-1	210	215	210	211	216
class4_500_5_8	178	-1	208	211	208	209	213
class4_500_5_9	180	-1	205	208	205	205	210
class4_20_10_0	13	13	13	13	13	14	13
class4_20_10_1	13	13	13	13	13	13	13
class4_20_10_2	13	14	14	14	14	14	14
class4_20_10_3	13	14	14	14	14	14	14
class4_20_10_4	8	10	10	10	10	10	10
class4_20_10_5	9	12	12	12	12	12	12
class4_20_10_6	12	12	12	12	12	12	12
class4_20_10_7	10	12	12	12	12	12	12
class4_20_10_8	10	11	11	11	11	11	11
class4_20_10_9	11	12	12	12	12	12	12
class4_40_10_0	18	20	20	20	21	21	20
class4_40_10_1	20	23	23	23	23	23	23
class4_40_10_2	21	24	24	24	24	24	24
class4_40_10_3	19	22	22	22	22	22	22
class4_40_10_4	15	20	20	20	21	21	21
class4_40_10_5	17	21	21	21	21	22	21
class4_40_10_6	19	22	22	22	22	22	22
class4_40_10_7	23	23	23	23	23	23	23
class4_40_10_8	20	22	22	22	22	22	22
class4_40_10_9	27	27	27	27	27	27	27
class4_60_10_0	25	31	31	31	32	33	32
class4_60_10_1	25	33	33	33	33	33	33
class4_60_10_2	34	34	35	35	36	36	35
class4_60_10_3	26	31	32	32	32	32	32
class4_60_10_4	28	34	34	34	34	35	34
class4_60_10_5	34	36	36	36	36	37	36
class4_60_10_6	27	31	31	31	32	32	31
class4_60_10_7	28	32	33	33	33	34	33
class4_60_10_8	29	32	32	32	32	32	32
class4_60_10_9	23	29	30	30	31	31	30
class4_120_10_0	49	63	64	64	64	65	64
class4_120_10_1	54	62	63	63	65	65	64
class4_120_10_2	51	63	63	63	64	64	64
class4_120_10_3	48	60	61	61	62	62	62
class4_120_10_4	51	59	61	61	61	62	61
class4_120_10_5	45	59	62	62	62	63	62
class4_120_10_6	49	63	64	64	65	65	65
class4_120_10_7	48	57	60	60	60	60	61
class4_120_10_8	44	58	60	61	60	60	61
class4_120_10_9	50	60	62	62	63	62	63
class4_250_10_0	90	116	122	122	122	122	124
class4_250_10_1	92	120	124	125	124	124	125
class4_250_10_2	94	116	122	123	122	123	123
class4_250_10_3	94	114	121	122	121	121	123
class4_250_10_4	89	113	120	121	120	120	122
class4_250_10_5	95	123	128	128	128	129	128
class4_250_10_6	96	124	127	128	127	127	128
class4_250_10_7	93	119	125	125	126	126	125
class4_250_10_8	95	116	122	122	122	122	123
class4_250_10_9	95	120	124	124	125	126	125
class4_500_10_0	180	-1	237	240	237	237	241
class4_500_10_1	179	-1	242	243	242	242	244
class4_500_10_2	189	-1	245	246	245	245	248
class4_500_10_3	182	-1	237	240	237	238	241
class4_500_10_4	183	-1	239	240	239	240	241
class4_500_10_5	183	-1	239	242	239	240	242
class4_500_10_6	182	-1	237	239	237	237	240
class4_500_10_7	184	-1	244	245	244	244	246
class4_500_10_8	180	-1	239	242	239	239	243
class4_500_10_9	175	-1	235	238	235	236	241
class5_20_3_0	7	7	7	7	7	7	7
class5_20_3_1	7	8	8	8	8	8	8
class5_20_3_2	6	6	6	6	6	6	6
class5_20_3_3	7	7	7	7	7	7	7
class5_20_3_4	8	9	9	9	9	9	9
class5_20_3_5	9	9	9	9	9	9	9
class5_20_3_6	5	5	5	5	5	6	6
class5_20_3_7	7	7	7	7	7	7	7
class5_20_3_8	7	8	8	8	8	9	9
class5_20_3_9	7	8	8	8	8	8	8
class5_40_3_0	12	13	14	14	14	14	14
class5_40_3_1	13	13	13	13	13	13	13
class5_40_3_2	13	14	14	14	14	14	14
class5_40_3_3	11	11	11	11	11	11	11
class5_40_3_4	12	13	14	14	14	14	14
class5_40_3_5	13	13	13	13	13	14	14
class5_40_3_6	11	11	12	12	12	12	12
class5_40_3_7	14	14	15	15	15	15	15
class5_40_3_8	14	14	15	15	15	15	15
class5_40_3_9	12	13	13	13	13	13	13
class5_60_3_0	17	18	18	18	18	19	19
class5_60_3_1	17	19	20	20	20	20	21
class5_60_3_2	16	17	17	17	17	18	18
class5_60_3_3	16	16	17	17	17	17	17
class5_60_3_4	21	22	22	22	23	24	22
class5_60_3_5	20	22	23	23	23	23	23
class5_60_3_6	19	20	21	21	21	21	21
class5_60_3_7	20	22	23	23	23	23	23
class5_60_3_8	20	21	22	22	22	22	22
class5_60_3_9	18	18	18	19	18	18	19
class5_120_3_0	33	35	37	37	37	37	37
class5_120_3_1	37	37	39	39	39	39	39
class5_120_3_2	39	40	41	41	42	42	41
class5_120_3_3	41	49	50	50	50	51	50
class5_120_3_4	36	40	42	42	42	42	42
class5_120_3_5	35	35	37	37	37	37	37
class5_120_3_6	36	37	39	39	39	39	39
class5_120_3_7	39	41	42	42	42	43	43
class5_120_3_8	31	32	34	34	34	34	34
class5_120_3_9	35	35	37	37	38	38	37
class5_250_3_0	65	-1	70	70	70	70	70
class5_250_3_1	66	-1	72	73	72	73	74
class5_250_3_2	69	-1	75	77	75	76	77
class5_250_3_3	67	-1	73	73	73	73	73
class5_250_3_4	70	-1	77	78	77	77	78
class5_250_3_5	67	-1	72	72	72	72	73
class5_250_3_6	70	-1	74	75	74	74	75
class5_250_3_7	76	-1	79	79	80	80	80
class5_250_3_8	68	-1	73	73	73	73	75
class5_250_3_9	72	-1	79	80	79	79	80
class5_500_3_0	140	-1	145	147	145	146	147
class5_500_3_1	133	-1	143	146	143	144	146
class5_500_3_2	144	-1	153	154	153	153	154
class5_500_3_3	129	-1	135	137	135	135	137
class5_500_3_4	137	-1	150	152	150	150	152
class5_500_3_5	157	-1	165	166	166	165	166
class5_500_3_6	143	-1	152	153	152	152	154
class5_500_3_7	144	-1	153	155	154	153	155
class5_500_3_8	142	-1	155	156	155	156	156
class5_500_3_9	139	-1	155	157	155	155	157
class5_20_5_0	8	9	9	9	9	9	10
class5_20_5_1	11	11	11	11	11	11	11
class5_20_5_2	9	10	10	10	10	10	10
class5_20_5_3	7	7	7	7	7	7	7
class5_20_5_4	6	7	7	7	7	7	8
class5_20_5_5	9	9	9	9	9	9	9
class5_20_5_6	10	12	12	12	12	12	12
class5_20_5_7	6	7	7	7	7	7	7
class5_20_5_8	7	8	8	8	8	8	8
class5_20_5_9	7	7	7	7	7	7	7
class5_40_5_0	12	15	15	15	15	15	15
class5_40_5_1	12	13	13	14	13	14	14
class5_40_5_2	15	16	17	17	17	17	17
class5_40_5_3	15	17	17	17	17	17	17
class5_40_5_4	14	16	16	16	16	17	16
class5_40_5_5	11	13	13	13	13	13	14
class5_40_5_6	13	15	15	15	16	16	15
class5_40_5_7	12	13	13	13	13	13	13
class5_40_5_8	14	14	14	14	15	15	15
class5_40_5_9	13	15	15	15	15	15	15
class5_60_5_0	18	21	21	21	21	21	22
class5_60_5_1	17	19	20	20	20	20	20
class5_60_5_2	20	25	26	26	26	27	26
class5_60_5_3	18	23	24	24	24	24	24
class5_60_5_4	19	22	23	23	23	23	23
class5_60_5_5	21	21	22	22	22	22	22
class5_60_5_6	18	19	20	20	20	20	20
class5_60_5_7	16	17	18	18	18	18	18
class5_60_5_8	18	20	21	21	22	22	22
class5_60_5_9	18	22	23	23	23	23	23
class5_120_5_0	33	38	40	41	40	40	42
class5_120_5_1	37	41	43	44	43	44	44
class5_120_5_2	37	42	45	45	45	45	45
class5_120_5_3	38	43	46	46	46	46	46
class5_120_5_4	39	43	46	46	46	46	46
class5_120_5_5	35	39	41	42	41	41	42
class5_120_5_6	35	39	42	42	42	42	43
class5_120_5_7	37	40	42	42	42	43	42
class5_120_5_8	36	42	44	45	44	44	45
class5_120_5_9	37	41	44	44	45	44	44
class5_250_5_0	70	-1	87	87	87	88	88
class5_250_5_1	67	-1	82	84	83	82	85
class5_250_5_2	70	-1	86	87	86	87	87
class5_250_5_3	73	-1	89	90	89	89	90
class5_250_5_4	76	-1	90	91	90	90	91
class5_250_5_5	71	-1	87	89	87	87	89
class5_250_5_6	74	-1	86	87	86	86	87
class5_250_5_7	71	-1	85	86	85	85	87
class5_250_5_8	69	-1	83	84	83	83	84
class5_250_5_9	70	-1	87	87	87	87	87
class5_500_5_0	140	-1	164	167	164	164	168
class5_500_5_1	143	-1	165	167	165	165	170
class5_500_5_2	136	-1	163	167	163	164	168
class5_500_5_3	138	-1	166	168	166	166	169
class5_500_5_4	138	-1	159	162	159	159	164
class5_500_5_5	136	-1	165	168	165	166	169
class5_500_5_6	140	-1	165	167	165	165	168
class5_500_5_7	140	-1	167	170	167	168	171
class5_500_5_8	141	-1	173	174	173	173	175
class5_500_5_9	139	-1	162	166	162	162	166
class5_20_10_0	9	10	10	10	10	10	10
class5_20_10_1	12	12	12	12	12	12	12
class5_20_10_2	9	10	10	10	10	10	10
class5_20_10_3	7	10	10	10	10	10	10
class5_20_10_4	11	12	12	12	12	12	12
class5_20_10_5	13	14	14	14	14	14	14
class5_20_10_6	12	12	12	12	12	12	12
class5_20_10_7	11	11	11	11	11	11	11
class5_20_10_8	12	13	13	13	13	13	13
class5_20_10_9	11	11	11	11	11	11	11
class5_40_10_0	20	22	22	22	22	23	22
class5_40_10_1	15	18	18	18	19	19	19
class5_40_10_2	19	21	21	21	22	22	22
class5_40_10_3	16	20	20	20	21	21	20
class5_40_10_4	18	21	21	21	21	21	21
class5_40_10_5	13	16	16	16	16	17	16
class5_40_10_6	23	24	24	24	25	25	24
class5_40_10_7	14	18	18	18	18	18	18
class5_40_10_8	16	19	19	19	19	19	19
class5_40_10_9	17	19	19	19	19	19	19
class5_60_10_0	19	24	25	26	25	25	26
class5_60_10_1	27	30	31	31	31	31	31
class5_60_10_2	23	27	28	28	29	29	28
class5_60_10_3	20	23	24	24	24	24	24
class5_60_10_4	22	27	28	28	29	29	28
class5_60_10_5	20	25	26	26	26	26	26
class5_60_10_6	26	27	28	28	28	28	28
class5_60_10_7	22	27	28	28	28	28	28
class5_60_10_8	19	24	25	25	26	26	26
class5_60_10_9	21	25	26	26	26	27	27
class5_120_10_0	42	49	52	52	52	53	53
class5_120_10_1	46	53	56	56	58	58	56
class5_120_10_2	48	55	57	57	58	59	57
class5_120_10_3	37	44	47	47	47	47	47
class5_120_10_4	37	47	50	51	50	50	51
class5_120_10_5	40	49	52	52	52	52	52
class5_120_10_6	36	45	48	49	48	48	49
class5_120_10_7	39	49	52	52	53	53	53
class5_120_10_8	50	55	58	58	58	59	58
class5_120_10_9	48	54	56	56	56	56	56
class5_250_10_0	81	-1	108	108	109	110	108
class5_250_10_1	76	-1	111	111	111	111	112
class5_250_10_2	74	-1	105	105	105	105	105
class5_250_10_3	84	-1	110	110	111	110	111
class5_250_10_4	72	-1	105	105	105	105	105
class5_250_10_5	96	-1	114	114	116	116	115
class5_250_10_6	72	-1	101	101	101	101	102
class5_250_10_7	86	-1	108	110	109	108	110
class5_250_10_8	74	-1	105	106	105	105	107
class5_250_10_9	77	-1	106	106	106	106	107
class5_500_10_0	136	-1	188	193	188	188	193
class5_500_10_1	140	-1	201	203	201	201	203
class5_500_10_2	139	-1	200	201	200	200	201
class5_500_10_3	139	-1	197	200	197	197	201
class5_500_10_4	142	-1	200	203	200	200	204
class5_500_10_5	145	-1	202	204	202	202	205
class5_500_10_6	143	-1	205	208	205	205	208
class5_500_10_7	142	-1	208	208	208	208	210
class5_500_10_8	146	-1	209	210	209	210	211
class5_500_10_9	145	-1	194	198	194	195	198
class6_20_3_0	7	7	7	7	7	7	7
class6_20_3_1	7	7	7	7	7	8	8
class6_20_3_2	6	7	7	7	7	7	7
class6_20_3_3	5	5	5	5	5	5	5
class6_20_3_4	6	7	7	7	7	7	7
class6_20_3_5	5	5	6	6	6	6	6
class6_20_3_6	5	5	5	5	5	5	5
class6_20_3_7	5	6	6	6	6	6	6
class6_20_3_8	4	4	4	4	4	4	4
class6_20_3_9	6	6	6	6	7	7	7
class6_40_3_0	9	9	9	9	9	9	9
class6_40_3_1	11	11	11	11	11	11	11
class6_40_3_2	12	12	12	12	12	12	12
class6_40_3_3	10	10	10	10	10	10	10
class6_40_3_4	12	12	12	12	12	12	12
class6_40_3_5	9	9	10	10	10	10	10
class6_40_3_6	10	10	11	11	11	11	11
class6_40_3_7	10	10	11	11	11	11	11
class6_40_3_8	12	12	13	13	13	13	13
class6_40_3_9	11	12	12	12	12	12	12
class6_60_3_0	15	15	16	16	16	16	16
class6_60_3_1	14	15	16	16	16	16	16
class6_60_3_2	14	14	15	15	15	15	15
class6_60_3_3	14	15	15	15	15	16	16
class6_60_3_4	15	15	16	16	16	16	16
class6_60_3_5	14	14	15	15	15	15	15
class6_60_3_6	15	15	16	16	16	16	16
class6_60_3_7	13	13	13	13	13	13	13
class6_60_3_8	15	15	15	15	15	16	15
class6_60_3_9	17	17	18	18	18	18	18
class6_120_3_0	25	-1	27	27	27	27	27
class6_120_3_1	25	-1	26	26	26	26	26
class6_120_3_2	30	30	32	32	32	32	32
class6_120_3_3	31	-1	31	31	31	31	31
class6_120_3_4	28	-1	29	30	29	29	30
class6_120_3_5	29	-1	29	29	29	30	30
class6_120_3_6	34	-1	35	35	35	35	35
class6_120_3_7	28	-1	30	30	30	30	30
class6_120_3_8	25	-1	27	27	27	27	27
class6_120_3_9	28	-1	30	30	30	31	31
class6_250_3_0	60	-1	62	62	62	62	63
class6_250_3_1	52	-1	54	55	54	55	56
class6_250_3_2	55	-1	58	58	58	58	59
class6_250_3_3	64	-1	66	66	66	66	66
class6_250_3_4	57	-1	60	60	60	60	61
class6_250_3_5	55	-1	57	57	57	57	57
class6_250_3_6	60	-1	62	62	62	62	62
class6_250_3_7	67	-1	68	68	68	68	68
class6_250_3_8	53	-1	54	54	54	54	54
class6_250_3_9	59	-1	60	60	60	61	60
class6_500_3_0	109	-1	113	114	113	113	114
class6_500_3_1	116	-1	119	121	119	119	122
class6_500_3_2	110	-1	113	113	113	113	114
class6_500_3_3	113	-1	116	117	116	116	118
class6_500_3_4	124	-1	127	127	127	127	128
class6_500_3_5	109	-1	113	115	113	113	115
class6_500_3_6	111	-1	115	117	115	116	118
class6_500_3_7	125	-1	127	128	127	128	129
class6_500_3_8	113	-1	117	120	117	118	121
class6_500_3_9	112	-1	116	118	116	117	118
class6_20_5_0	6	7	7	7	7	7	7
class6_20_5_1	6	7	7	7	7	7	7
class6_20_5_2	7	7	7	7	7	7	7
class6_20_5_3	6	6	6	6	7	7	6
class6_20_5_4	5	5	6	6	6	6	6
class6_20_5_5	6	6	6	7	6	7	7
class6_20_5_6	7	8	8	8	8	8	8
class6_20_5_7	7	7	8	8	8	8	8
class6_20_5_8	6	6	6	6	6	6	6
class6_20_5_9	7	8	8	8	8	8	8
class6_40_5_0	13	13	13	13	14	14	14
class6_40_5_1	13	13	13	13	13	14	13
class6_40_5_2	10	10	11	11	11	11	11
class6_40_5_3	12	12	12	12	13	13	13
class6_40_5_4	11	13	13	13	13	14	13
class6_40_5_5	11	12	12	12	12	13	12
class6_40_5_6	13	13	13	13	14	14	13
class6_40_5_7	10	10	10	10	11	11	11
class6_40_5_8	10	10	11	11	11	11	11
class6_40_5_9	13	13	13	13	13	14	13
class6_60_5_0	17	18	19	20	19	19	20
class6_60_5_1	17	17	17	17	17	17	17
class6_60_5_2	14	14	15	15	15	15	15
class6_60_5_3	16	16	17	17	17	17	17
class6_60_5_4	17	17	18	18	18	18	18
class6_60_5_5	15	15	17	17	17	17	17
class6_60_5_6	16	16	16	16	16	16	16
class6_60_5_7	15	15	16	16	16	16	16
class6_60_5_8	16	16	17	17	17	18	18
class6_60_5_9	18	19	20	20	20	20	21
class6_120_5_0	31	33	36	36	36	36	37
class6_120_5_1	31	-1	34	34	34	34	34
class6_120_5_2	30	31	33	34	33	34	35
class6_120_5_3	29	-1	31	31	31	31	32
class6_120_5_4	35	-1	36	36	37	37	36
class6_120_5_5	30	-1	34	34	34	34	35
class6_120_5_6	32	-1	33	33	33	33	33
class6_120_5_7	26	-1	31	32	31	31	32
class6_120_5_8	28	-1	30	31	30	31	32
class6_120_5_9	28	-1	31	31	31	31	31
class6_250_5_0	63	-1	71	73	71	72	73
class6_250_5_1	58	-1	66	68	66	66	68
class6_250_5_2	57	-1	63	65	63	64	65
class6_250_5_3	63	-1	69	71	69	69	71
class6_250_5_4	58	-1	64	65	64	64	66
class6_250_5_5	62	-1	65	66	65	65	66
class6_250_5_6	60	-1	66	69	66	68	69
class6_250_5_7	60	-1	63	64	63	63	64
class6_250_5_8	65	-1	68	68	68	68	69
class6_250_5_9	60	-1	68	69	68	68	70
class6_500_5_0	117	-1	124	127	124	125	127
class6_500_5_1	110	-1	118	122	118	118	122
class6_500_5_2	122	-1	129	133	129	131	134
class6_500_5_3	115	-1	125	129	125	126	130
class6_500_5_4	116	-1	127	131	127	127	131
class6_500_5_5	121	-1	128	130	128	128	131
class6_500_5_6	115	-1	124	128	124	125	130
class6_500_5_7	125	-1	134	137	134	135	138
class6_500_5_8	124	-1	132	137	132	133	138
class6_500_5_9	120	-1	130	134	130	131	135
class6_20_10_0	5	-1	6	6	6	6	6
class6_20_10_1	6	-1	7	7	7	7	7
class6_20_10_2	8	-1	9	9	9	9	9
class6_20_10_3	6	-1	7	7	7	7	8
class6_20_10_4	7	-1	8	8	8	8	8
class6_20_10_5	6	-1	7	7	7	7	7
class6_20_10_6	6	-1	7	7	7	7	7
class6_20_10_7	8	-1	8	8	8	8	8
class6_20_10_8	6	-1	7	7	7	7	7
class6_20_10_9	8	-1	9	9	9	10	9
class6_40_10_0	11	-1	13	13	13	13	14
class6_40_10_1	12	-1	15	15	15	15	16
class6_40_10_2	13	-1	16	16	16	16	16
class6_40_10_3	14	-1	17	17	17	17	17
class6_40_10_4	10	-1	13	14	13	14	14
class6_40_10_5	13	-1	16	16	16	16	16
class6_40_10_6	11	-1	13	13	13	13	13
class6_40_10_7	12	-1	14	14	15	15	15
class6_40_10_8	13	-1	16	16	17	17	17
class6_40_10_9	12	-1	13	13	13	13	14
class6_60_10_0	16	-1	21	21	21	21	21
class6_60_10_1	18	-1	22	22	22	22	22
class6_60_10_2	19	-1	22	22	22	23	22
class6_60_10_3	17	-1	19	19	19	19	19
class6_60_10_4	18	-1	21	21	21	21	21
class6_60_10_5	19	-1	23	23	23	23	23
class6_60_10_6	17	-1	19	19	19	20	20
class6_60_10_7	16	-1	20	20	20	20	21
class6_60_10_8	18	-1	21	21	21	21	21
class6_60_10_9	17	-1	21	21	21	21	21
class6_120_10_0	31	-1	36	37	36	36	38
class6_120_10_1	33	-1	37	38	37	38	38
class6_120_10_2	31	-1	37	38	37	37	38
class6_120_10_3	30	-1	38	38	38	38	39
class6_120_10_4	30	-1	38	39	38	39	40
class6_120_10_5	28	-1	36	37	36	37	38
class6_120_10_6	32	-1	40	40	40	41	41
class6_120_10_7	33	-1	38	39	39	38	39
class6_120_10_8	33	-1	41	41	41	41	42
class6_120_10_9	32	-1	41	42	41	42	43
class6_250_10_0	63	-1	78	80	78	79	81
class6_250_10_1	59	-1	77	79	77	77	80
class6_250_10_2	59	-1	78	81	78	79	81
class6_250_10_3	65	-1	77	80	77	77	80
class6_250_10_4	61	-1	73	77	73	75	78
class6_250_10_5	64	-1	81	84	81	81	85
class6_250_10_6	59	-1	75	78	75	75	79
class6_250_10_7	64	-1	77	79	77	77	80
class6_250_10_8	66	-1	80	82	80	80	83
class6_250_10_9	61	-1	75	77	75	75	79
class6_500_10_0	116	-1	143	151	143	144	153
class6_500_10_1	116	-1	151	158	151	151	160
class6_500_10_2	119	-1	152	161	152	154	162
class6_500_10_3	117	-1	148	155	148	150	156
class6_500_10_4	117	-1	145	154	145	146	155
class6_500_10_5	112	-1	138	146	138	140	147
class6_500_10_6	120	-1	150	156	150	150	158
class6_500_10_7	119	-1	153	159	153	154	162
class6_500_10_8	122	-1	149	157	149	149	158
class6_500_10_9	122	-1	149	155	149	149	157
